count_of_chunks,corpus,chunk1,chunk2,chunk3,euclidean_distance_chunk1_and_chunk2,euclidean_distance_chunk1_and_chunk3,euclidean_distance_chunk2_and_chunk3,euclidean_corpus_and_chunk1,euclidean_corpus_and_chunk2,euclidean_corpus_and_chunk3,euclidean_corpus_and_all_chunks,length_corpus,length_chunk1,length_chunk2,length_chunk3,logfreq_corpus,logfreq_chunk1,logfreq_chunk2,logfreq_chunk3
3,gondoljátok,gondolj,át,ok,26.112913131713867,26.728792190551758,10.321622848510742,7.003458023071289,29.13120460510254,29.928983688354492,6.25144624710083,11,7,2,2,3.407900540142635,4.080626486921806,5.1193482825304715,4.570554614307831
3,kísérleti,kísér,le,ti,22.896522521972656,22.662080764770508,10.59213924407959,5.477269649505615,26.921987533569336,26.522808074951172,5.625982284545898,9,5,2,2,3.404149249209695,2.469822015978163,5.581152891966289,4.868462219808566
3,rendőrségen,rend,őrs,égen,23.068225860595703,16.553110122680664,19.266860961914062,29.082855224609375,22.690336227416992,19.320053100585938,7.936542987823486,11,4,3,4,3.396548037987132,3.4260230156898763,2.6532125137753435,3.385606273598312
3,bármennyire,bár,mennyi,re,13.514941215515137,17.357492446899414,17.61958122253418,18.05562973022461,19.764368057250977,29.715444564819336,9.043329238891602,11,3,6,2,3.3902283624691303,4.661964047212368,4.644596128050106,3.6036855496146996
3,időjárás,idő,jár,ás,16.733259201049805,17.568986892700195,10.934752464294434,15.076171875,27.27628517150879,27.214305877685547,7.96877908706665,8,3,3,2,3.374748346010104,4.89272331759604,4.564748891813018,2.8651039746411278
3,rendőrtiszt,rend,őr,tiszt,10.771529197692871,17.26023292541504,16.41134262084961,26.365222930908203,27.830692291259766,17.32126235961914,8.550397872924805,11,4,2,5,3.374198257929083,3.4260230156898763,3.721068301797159,3.752202153176521
3,rendőrfőnök,rend,őr,főnök,10.771529197692871,26.590681076049805,26.560842514038086,31.943134307861328,33.061580657958984,14.214003562927246,8.433886528015137,11,4,2,5,3.3738311450738303,3.4260230156898763,3.721068301797159,4.6674529528899535
3,telefonálok,tele,fonál,ok,17.04484748840332,14.083440780639648,17.02157974243164,22.866851806640625,10.588118553161621,23.625076293945312,8.558151245117188,11,4,5,2,3.3705130895985924,4.456942684749888,2.537819095073274,4.570554614307831
3,végezte,vég,ez,te,10.777746200561523,10.215989112854004,10.779348373413086,20.60161018371582,22.311494827270508,22.2213134765625,9.313937187194824,7,3,2,2,3.3624824747511743,3.5085297189712867,6.333684409097302,5.976474700373688
3,ugyanazok,ugyan,az,ok,17.143938064575195,16.676414489746094,12.697084426879883,14.056089401245117,26.976892471313477,27.924448013305664,8.217595100402832,9,5,2,2,3.3613500243522663,4.824125833916549,6.741609849017849,4.570554614307831
3,barátnő,bar,át,nő,9.351741790771484,17.37265968322754,15.993026733398438,26.6376895904541,26.320207595825195,16.812105178833008,11.245142936706543,7,3,2,2,3.3586960995738107,2.998259338423699,5.1193482825304715,4.919742107376001
3,tanárnő,tan,ár,nő,10.83954906463623,16.382232666015625,16.144479751586914,25.438884735107422,25.732006072998047,16.424222946166992,10.835976600646973,7,3,2,2,3.3571722577230334,3.0499928569201424,3.481012420956573,4.919742107376001
3,tizenöt,ti,zen,öt,12.505763053894043,11.807642936706543,12.644220352172852,21.94059181213379,20.887348175048828,21.716262817382812,8.92599105834961,7,2,3,2,3.3552599055273786,4.868462219808566,2.8721562727482928,4.697708720591836
3,mindenkire,minden,ki,re,17.033418655395508,17.916391372680664,10.96537971496582,13.713537216186523,26.161148071289062,27.27937126159668,6.099534511566162,10,6,2,2,3.351409751925439,5.660283816789099,5.958297682814038,3.6036855496146996
3,szerezzen,szer,ez,zen,10.612817764282227,10.91646671295166,9.711639404296875,21.597665786743164,21.905736923217773,21.088760375976562,8.564693450927734,9,4,2,3,3.3443922736851106,3.13481437032046,6.333684409097302,2.8721562727482928
3,segítségért,segíts,ég,ért,16.452186584472656,17.0029354095459,10.939788818359375,13.228610038757324,26.876110076904297,26.919565200805664,5.430034637451172,11,6,2,3,3.341038631677523,4.421554572419877,4.60959440922522,4.410439786210347
3,halottkém,hal,ott,kém,9.792898178100586,17.4329891204834,16.90086555480957,26.415491104125977,25.693586349487305,15.673874855041504,10.565659523010254,9,3,3,3,3.3406423775607053,4.108158951256403,5.565865520533478,3.63205216670581
3,papírok,pap,ír,ok,5.414376258850098,10.453659057617188,10.774584770202637,21.16761016845703,21.283784866333008,21.801776885986328,8.766366004943848,7,3,2,2,3.3392526340327,3.7223870941771238,3.9566485792052033,4.570554614307831
3,észrevette,ész,re,vette,10.576953887939453,11.887585639953613,11.412283897399902,21.106826782226562,21.779762268066406,22.14616584777832,8.675390243530273,10,3,2,5,3.338854746252323,3.3012470886362113,3.6036855496146996,4.24995618195868
3,észrevette,észre,vet,te,14.080653190612793,15.626193046569824,9.827777862548828,10.008614540100098,19.75334930419922,21.74575424194336,8.742551803588867,10,5,3,2,3.338854746252323,4.346783143258122,3.3602146132953523,5.976474700373688
3,találjátok,találj,át,ok,20.059795379638672,21.551095962524414,10.321622848510742,13.607182502746582,26.425579071044922,27.691524505615234,12.851089477539062,10,6,2,2,3.3352572564345317,3.476686742945645,5.1193482825304715,4.570554614307831
3,használható,használ,ha,tó,11.521446228027344,15.4660062789917,15.342690467834473,14.104300498962402,18.354782104492188,11.984349250793457,10.696704864501953,11,7,2,2,3.3350565194390915,3.802020751771976,6.17849550526079,3.4243915544102776
3,tervezte,terv,ez,te,17.024904251098633,15.98984432220459,10.779348373413086,10.215117454528809,23.520021438598633,22.971662521362305,7.928044319152832,8,4,2,2,3.3312247810207323,4.295742981095551,6.333684409097302,5.976474700373688
3,szabadok,szab,ad,ok,14.832571029663086,16.53417205810547,10.674763679504395,9.498453140258789,21.163114547729492,21.96909523010254,8.586284637451172,8,4,2,2,3.3281756614383227,2.383815365980431,4.265996370495079,4.570554614307831
3,bérleti,bér,le,ti,17.555749893188477,17.61981201171875,10.59213924407959,8.699164390563965,23.079063415527344,22.676742553710938,7.398964881896973,7,3,2,2,3.3234583668494677,2.3541084391474008,5.581152891966289,4.868462219808566
3,köszönhetem,kösz,ön,hetem,16.951631546020508,12.986894607543945,16.323152542114258,14.334798812866211,27.526060104370117,18.20731544494629,8.363241195678711,11,4,2,5,3.323252100171687,4.823226362800612,5.066888466169809,2.845098040014257
3,észrevetted,ész,re,vetted,10.576953887939453,16.452632904052734,16.275680541992188,20.724443435668945,21.571361541748047,12.254974365234375,6.835547924041748,11,3,2,6,3.3226327116922234,3.3012470886362113,3.6036855496146996,3.9554472105776957
3,szereztél,szer,ez,tél,10.612817764282227,15.672371864318848,15.855544090270996,26.40671730041504,26.524471282958984,15.84093189239502,10.412552833557129,9,4,2,3,3.3184807251745174,3.13481437032046,6.333684409097302,3.3209766773428235
3,szereztél,szer,ezt,él,15.129773139953613,10.41270637512207,15.625012397766113,26.40671730041504,16.39868927001953,27.513099670410156,11.510307312011719,9,4,3,2,3.3184807251745174,3.13481437032046,5.93531677937607,4.520928734708947
3,helyrehozni,hely,re,hozni,11.558045387268066,16.795780181884766,16.9621639251709,25.013408660888672,26.885419845581055,15.34013557434082,6.249392509460449,11,4,2,5,3.305566313515304,4.7499989765583495,3.6036855496146996,4.206771923055583
3,sebesség,seb,ess,ég,11.492414474487305,11.086835861206055,10.510143280029297,13.582429885864258,17.65460205078125,17.484758377075195,9.687005996704102,8,3,3,2,3.298197867109815,3.670709595223797,3.188084373714938,4.60959440922522
3,személyiség,személy,is,ég,22.739686965942383,22.976167678833008,11.014361381530762,5.944276809692383,27.40192222595215,27.65632438659668,5.220320701599121,11,7,2,2,3.296445794206396,4.1433583506154665,6.274002353245673,4.60959440922522
3,mindennapi,minden,na,pi,17.861488342285156,17.829734802246094,11.426775932312012,14.888951301574707,22.80828094482422,22.261150360107422,12.293185234069824,10,6,2,2,3.2942457161381182,5.660283816789099,5.210690307241179,2.74350976472843
3,kétségbeesett,kétség,be,esett,17.49972152709961,12.654807090759277,16.160011291503906,14.197015762329102,28.90192413330078,20.289804458618164,7.177746295928955,13,6,2,5,3.2909245593827543,3.5220528008688223,5.611719060607776,4.165837624690128
3,számíthatok,számít,ha,tok,22.11700439453125,23.512792587280273,11.832426071166992,12.011005401611328,29.963706970214844,31.085046768188477,9.504329681396484,11,6,2,3,3.287801729930226,4.7322972392131915,6.17849550526079,2.8779469516291885
3,számíthatok,számít,hat,ok,20.83955192565918,22.148193359375,12.136322021484375,12.011005401611328,28.754968643188477,29.485549926757812,11.193940162658691,11,6,3,2,3.287801729930226,4.7322972392131915,4.542788093450676,4.570554614307831
3,hazajön,ha,zaj,ön,17.729473114013672,9.502766609191895,17.98833656311035,22.723196029663086,12.919754981994629,22.434673309326172,7.62556791305542,7,2,3,2,3.286905352972375,6.17849550526079,3.499412125672275,5.066888466169809
3,szertartás,szer,tart,ás,9.496538162231445,11.437366485595703,11.647248268127441,27.068992614746094,26.729007720947266,26.83749008178711,11.795027732849121,10,4,4,2,3.28668096935493,3.13481437032046,4.57142930306149,2.8651039746411278
3,szertartás,szert,art,ás,18.32756996154785,15.838366508483887,15.012455940246582,14.3652925491333,28.889022827148438,26.83749008178711,7.551007270812988,10,5,3,2,3.28668096935493,3.452553063228925,3.1341771075767664,2.8651039746411278
3,helyszínre,hely,szín,re,15.682985305786133,11.558045387268066,15.70128345489502,26.485597610473633,16.95050048828125,28.033544540405273,12.568791389465332,10,4,4,2,3.286231854028553,4.7499989765583495,3.3820170425748683,3.6036855496146996
3,esténként,est,én,ként,8.864441871643066,12.130064010620117,11.694358825683594,21.538501739501953,20.833566665649414,22.97774887084961,8.795160293579102,9,3,2,4,3.2805783703680764,3.326335860928751,6.157086084559995,2.6665179805548807
3,vesztettél,vesz,tett,él,13.058455467224121,19.78934669494629,16.091297149658203,13.544740676879883,17.984365463256836,29.362377166748047,6.304854869842529,10,4,4,2,3.2794387882870204,3.994888795364911,4.623042434246382,4.520928734708947
3,választottad,választ,ott,ad,16.453750610351562,15.99212646484375,9.695343971252441,13.381690979003906,26.949853897094727,26.69938087463379,7.7771992683410645,12,7,3,2,3.277150613963797,4.160618572399474,5.565865520533478,4.265996370495079
3,mindenható,minden,ha,tó,17.688779830932617,12.408085823059082,15.342690467834473,8.558603286743164,23.156679153442383,14.342952728271484,7.478261470794678,10,6,2,2,3.2709116394104814,5.660283816789099,6.17849550526079,3.4243915544102776
3,észrevenni,ész,re,venni,10.576953887939453,16.60466194152832,16.738582611083984,21.32784652709961,22.278711318969727,9.696269989013672,8.252878189086914,10,3,2,5,3.2650537885040145,3.3012470886362113,3.6036855496146996,4.480754091724071
3,rájöttél,rá,jött,él,14.62360954284668,8.892226219177246,15.451774597167969,26.148900985717773,16.116975784301758,28.172351837158203,7.298454284667969,8,2,4,2,3.2598326990634834,5.3862920244277,4.888151401516756,4.520928734708947
3,éjfélkor,éj,fél,kor,11.994671821594238,17.24909782409668,17.335302352905273,14.845413208007812,15.649267196655273,25.89090347290039,8.078278541564941,8,2,3,3,3.256236533205923,3.3153404766272883,4.675833312180064,3.4077307280263356
3,tizenkét,ti,zen,két,12.505763053894043,18.051767349243164,17.206768035888672,26.661745071411133,25.56820297241211,14.926962852478027,10.597926139831543,8,2,3,3,3.254064452914338,4.868462219808566,2.8721562727482928,5.2855438074150465
3,marhaság,mar,has,ág,10.924790382385254,12.230110168457031,11.438943862915039,20.366025924682617,22.000205993652344,23.093400955200195,9.611230850219727,8,3,3,2,3.254064452914338,3.1245042248342823,2.9339931638312424,2.720159303405957
3,működjön,mű,köd,jön,12.116169929504395,10.781991958618164,9.912184715270996,16.679676055908203,15.766727447509766,16.36180877685547,10.922430038452148,8,2,3,3,3.254064452914338,2.9175055095525466,3.2681097298084785,4.970137583284107
3,maradtok,mar,ad,tok,11.455500602722168,13.662920951843262,12.52869987487793,20.574623107910156,22.280954360961914,25.05181121826172,7.879092216491699,8,3,2,3,3.247236549506764,3.1245042248342823,4.265996370495079,2.8779469516291885
3,haverok,ha,ver,ok,10.02830696105957,11.2070894241333,11.130138397216797,21.195161819458008,20.6205997467041,22.18316650390625,8.985867500305176,7,2,3,2,3.2467447097238415,6.17849550526079,3.394801777162711,4.570554614307831
3,egybeesés,egy,be,esés,14.683237075805664,19.56464958190918,16.300125122070312,21.530073165893555,24.079524993896484,17.038057327270508,9.517699241638184,9,3,2,4,3.2422929049829308,6.513669111473827,5.611719060607776,2.833784374656479
3,érdekelni,ér,de,kelni,12.92025089263916,16.843265533447266,18.4763126373291,25.914527893066406,27.749401092529297,13.80898666381836,8.004803657531738,9,2,2,5,3.2420442393695508,4.4348402532975735,6.256956950858988,3.0549958615291417
3,készüljön,kész,ül,jön,17.072994232177734,8.705599784851074,16.460542678833008,17.65563201904297,30.980083465576172,19.513572692871094,8.667640686035156,9,4,2,3,3.2405492482826,4.7904188808065316,4.029221394253928,4.970137583284107
3,készüljön,kész,ülj,ön,11.574759483337402,15.901508331298828,17.322471618652344,17.65563201904297,19.871868133544922,30.413970947265625,8.445249557495117,9,4,3,2,3.2405492482826,4.7904188808065316,4.36150118846166,5.066888466169809
3,barátnőjét,bar,át,nőjét,9.351741790771484,27.62206268310547,26.506837844848633,32.956424713134766,32.3751335144043,11.290085792541504,9.972681999206543,10,3,2,5,3.2400497721126476,2.998259338423699,5.1193482825304715,2.6384892569546374
3,hívjátok,hívj,át,ok,21.695112228393555,22.929168701171875,10.321622848510742,6.8986005783081055,26.40373992919922,27.19469451904297,6.369650363922119,8,4,2,2,3.237292337567459,4.226728756856991,5.1193482825304715,4.570554614307831
3,terápia,te,rá,pia,10.028425216674805,11.407591819763184,9.923955917358398,22.812780380249023,22.0963191986084,22.7948055267334,9.988394737243652,7,2,2,3,3.236033147117636,5.976474700373688,5.3862920244277,3.4881274962474587
3,unokaöcsém,un,oka,öcsém,10.549087524414062,22.560195922851562,21.240205764770508,29.41954803466797,28.348407745361328,11.543904304504395,6.349772930145264,10,2,3,5,3.231979026831504,2.926342446625655,4.373316665173873,3.8689969024871353
3,fogadás,fog,ad,ás,11.0886812210083,12.315230369567871,10.957392692565918,12.625475883483887,16.253625869750977,17.281124114990234,11.242185592651367,7,3,2,2,3.228400358703005,5.393961071337533,4.265996370495079,2.8651039746411278
3,telefonál,te,le,fonál,8.378073692321777,16.790861129760742,17.44828987121582,17.705230712890625,18.402790069580078,7.6317033767700195,14.348349571228027,9,2,2,5,3.226342087163631,5.976474700373688,5.581152891966289,2.537819095073274
3,szóljatok,szól,ja,tok,14.790355682373047,17.84377670288086,11.181563377380371,13.087450981140137,25.45645523071289,28.037052154541016,6.4792022705078125,9,4,2,3,3.226084115975824,4.59690484088136,5.05815640487046,2.8779469516291885
3,igazságszolgáltatás,igazság,szolgáltat,ás,12.428031921386719,21.787668228149414,27.525772094726562,16.37464141845703,16.553884506225586,35.45405960083008,7.198923110961914,19,7,10,2,3.2258259914618934,4.503136707054217,2.423245873936808,2.8651039746411278
3,hullámok,hull,ám,ok,9.729429244995117,12.429988861083984,10.495829582214355,21.938373565673828,21.91521644592285,21.992549896240234,11.910512924194336,8,4,2,2,3.2234959409623944,2.8129133566428557,4.292964545382929,4.570554614307831
3,nyissátok,nyiss,át,ok,17.868894577026367,18.600061416625977,10.321622848510742,16.23508644104004,27.68181800842285,28.41911506652832,10.770641326904297,9,5,2,2,3.212986184736668,2.9872192299080047,5.1193482825304715,4.570554614307831
3,hajlamos,haj,la,mos,8.59333324432373,8.710577011108398,9.9816312789917,19.9112606048584,20.95762062072754,20.90239906311035,9.875323295593262,8,3,2,3,3.210318519826232,3.5742628297070267,3.957415714722669,2.8790958795000727
3,lázadás,láz,ad,ás,15.390359878540039,15.893481254577637,10.957392692565918,9.511259078979492,21.978248596191406,22.137460708618164,9.28222942352295,7,3,2,2,3.2062860444124324,3.1795517911651876,4.265996370495079,2.8651039746411278
3,születésnapi,születés,na,pi,22.474227905273438,22.867124557495117,11.426775932312012,10.281492233276367,29.61402702331543,30.00066566467285,7.0992431640625,12,8,2,2,3.2043913319193,2.7041505168397992,5.210690307241179,2.74350976472843
3,helyszínelők,helyszín,el,ők,25.65371322631836,23.76279640197754,12.411972999572754,10.179717063903809,32.46929931640625,30.691322326660156,6.229315280914307,12,8,2,2,3.2041199826559246,3.4679039465228003,6.021003960549296,4.923886175096466
3,olyasvalaki,oly,as,valaki,11.055100440979004,18.996747970581055,16.684993743896484,26.817304611206055,26.381017684936523,14.160926818847656,5.318704605102539,11,3,2,6,3.1983821300082944,4.061942292028086,3.118595365223762,5.271472183028717
3,tanárok,tan,ár,ok,10.83954906463623,11.263273239135742,11.714329719543457,20.95656394958496,22.44150733947754,22.971620559692383,7.939774513244629,7,3,2,2,3.1981069988734014,3.0499928569201424,3.481012420956573,4.570554614307831
3,vállalati,válla,la,ti,15.406739234924316,17.1563777923584,10.893231391906738,12.77258586883545,25.51546287536621,26.006431579589844,6.611989498138428,9,5,2,2,3.1920095926536702,2.7505083948513462,3.957415714722669,4.868462219808566
